"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,4,22,1730,1610,80,1838,1723,75,"EV",4299,"N16911","EWR","DCA",43,199,16,10,"2013-04-22T20:00:00Z"
2013,4,22,1731,1530,121,1840,1649,111,"EV",4534,"N15983","EWR","MKE",110,725,15,30,"2013-04-22T19:00:00Z"
2013,4,22,1731,1629,62,1947,1814,93,"MQ",4415,"N725MQ","LGA","RDU",72,431,16,29,"2013-04-22T20:00:00Z"
2013,4,22,1744,1530,134,2036,1839,117,"9E",3325,"N604LR","JFK","DFW",193,1391,15,30,"2013-04-22T19:00:00Z"
2013,4,22,1748,1627,81,1933,1824,69,"EV",4349,"N14905","EWR","DAY",83,533,16,27,"2013-04-22T20:00:00Z"
2013,4,22,1750,1640,70,2020,1845,95,"MQ",4540,"N722MQ","LGA","DTW",83,502,16,40,"2013-04-22T20:00:00Z"
2013,4,22,1752,1616,96,2051,1850,121,"EV",3819,"N13538","EWR","ATL",122,746,16,16,"2013-04-22T20:00:00Z"
2013,4,22,1757,1540,137,2113,1855,138,"UA",1101,"N34131","JFK","LAX",345,2475,15,40,"2013-04-22T19:00:00Z"
2013,4,22,1801,1632,89,2001,1824,97,"EV",4411,"N12567","EWR","MEM",143,946,16,32,"2013-04-22T20:00:00Z"
2013,4,22,1810,1511,179,2015,1705,190,"EV",4326,"N11544","EWR","CLT",98,529,15,11,"2013-04-22T19:00:00Z"
2013,4,22,1810,1716,54,2114,1936,98,"UA",423,"N561UA","LGA","DEN",239,1620,17,16,"2013-04-22T21:00:00Z"
2013,4,22,1811,1459,192,1920,1637,163,"B6",8,"N661JB","JFK","BUF",50,301,14,59,"2013-04-22T18:00:00Z"
2013,4,22,1812,1650,82,2022,1845,97,"WN",197,"N245WN","LGA","STL",133,888,16,50,"2013-04-22T20:00:00Z"
2013,4,22,1812,1555,137,1926,1715,131,"MQ",3695,"N525MQ","EWR","ORD",103,719,15,55,"2013-04-22T19:00:00Z"
2013,4,22,1819,1459,200,2037,1718,199,"B6",1275,"N317JB","JFK","CHS",106,636,14,59,"2013-04-22T18:00:00Z"
2013,4,22,1824,1714,70,2030,1910,80,"EV",4645,"N14168","EWR","CHS",104,628,17,14,"2013-04-22T21:00:00Z"
2013,4,22,1827,1745,42,2157,2053,64,"DL",2370,"N963DL","LGA","PBI",156,1035,17,45,"2013-04-22T21:00:00Z"
2013,4,22,1827,1700,87,1941,1814,87,"B6",1176,"N179JB","EWR","BOS",39,200,17,0,"2013-04-22T21:00:00Z"
2013,4,22,1828,1735,53,2139,2003,96,"DL",884,"N333NW","LGA","DEN",245,1620,17,35,"2013-04-22T21:00:00Z"
2013,4,22,1830,1545,165,1945,1712,153,"9E",3580,"N8698A","JFK","BWI",37,184,15,45,"2013-04-22T19:00:00Z"
2013,4,22,1832,1600,152,1954,1748,126,"9E",3459,"N923XJ","JFK","BNA",108,765,16,0,"2013-04-22T20:00:00Z"
2013,4,22,1833,1705,88,2033,1913,80,"B6",1085,"N236JB","JFK","CLT",96,541,17,5,"2013-04-22T21:00:00Z"
2013,4,22,1833,1714,79,2147,2005,102,"UA",251,"N547UA","LGA","IAH",199,1416,17,14,"2013-04-22T21:00:00Z"
2013,4,22,1835,1620,135,2202,1916,166,"B6",985,"N606JB","LGA","TPA",156,1010,16,20,"2013-04-22T20:00:00Z"
2013,4,22,1841,1610,151,1958,1758,120,"9E",3400,"N933XJ","JFK","MKE",110,745,16,10,"2013-04-22T20:00:00Z"
2013,4,22,1842,1709,93,2023,1846,97,"EV",4663,"N16981","EWR","RDU",75,416,17,9,"2013-04-22T21:00:00Z"
2013,4,22,1842,1729,73,2125,2022,63,"UA",205,"N439UA","EWR","IAH",192,1400,17,29,"2013-04-22T21:00:00Z"
2013,4,22,1843,1730,73,2200,1956,124,"F9",419,"N203FR","LGA","DEN",261,1620,17,30,"2013-04-22T21:00:00Z"
2013,4,22,1845,1632,133,2028,1811,137,"EV",4702,"N11119","EWR","GSO",76,445,16,32,"2013-04-22T20:00:00Z"
2013,4,22,1849,1553,176,2000,1724,156,"B6",12,"N258JB","JFK","SYR",41,209,15,53,"2013-04-22T19:00:00Z"
2013,4,22,1851,1825,26,2205,2039,86,"DL",2019,"N323US","LGA","MSP",148,1020,18,25,"2013-04-22T22:00:00Z"
2013,4,22,1851,1530,201,2052,1803,169,"9E",3579,"N831AY","JFK","IND",97,665,15,30,"2013-04-22T19:00:00Z"
2013,4,22,1852,1745,67,2214,2050,84,"AA",785,"N3HSAA","LGA","DFW",200,1389,17,45,"2013-04-22T21:00:00Z"
2013,4,22,1853,1800,53,2134,2025,69,"MQ",4413,"N720MQ","LGA","XNA",178,1147,18,0,"2013-04-22T22:00:00Z"
2013,4,22,1854,1725,89,2129,2017,72,"UA",1734,"N76523","EWR","PHX",311,2133,17,25,"2013-04-22T21:00:00Z"
2013,4,22,1855,1559,176,2056,1814,162,"MQ",3985,"N631MQ","JFK","CVG",94,589,15,59,"2013-04-22T19:00:00Z"
2013,4,22,1855,1632,143,2237,2006,151,"UA",489,"N822UA","EWR","SFO",356,2565,16,32,"2013-04-22T20:00:00Z"
2013,4,22,1856,1739,77,2218,2030,108,"B6",391,"N509JB","LGA","MCO",146,950,17,39,"2013-04-22T21:00:00Z"
2013,4,22,1856,1742,74,2201,2055,66,"UA",1165,"N74856","EWR","LAX",333,2454,17,42,"2013-04-22T21:00:00Z"
2013,4,22,1859,1605,174,2240,1924,196,"DL",1373,"N351NW","JFK","MIA",164,1089,16,5,"2013-04-22T20:00:00Z"
2013,4,22,1901,1740,81,2127,1943,104,"YV",2705,"N927LR","LGA","CLT",98,544,17,40,"2013-04-22T21:00:00Z"
2013,4,22,1901,1755,66,2110,1930,100,"MQ",4601,"N531MQ","LGA","RDU",69,431,17,55,"2013-04-22T21:00:00Z"
2013,4,22,1902,1730,92,2235,2023,132,"B6",547,"N621JB","EWR","PBI",164,1023,17,30,"2013-04-22T21:00:00Z"
2013,4,22,1902,1700,122,2204,2001,123,"B6",143,"N665JB","JFK","PBI",154,1028,17,0,"2013-04-22T21:00:00Z"
2013,4,22,1910,1726,104,2112,1932,100,"EV",4638,"N26549","EWR","CVG",101,569,17,26,"2013-04-22T21:00:00Z"
2013,4,22,1919,1800,79,2118,1950,88,"AA",353,"N4WJAA","LGA","ORD",112,733,18,0,"2013-04-22T22:00:00Z"
2013,4,22,1928,1830,58,2120,1955,85,"MQ",4484,"N723MQ","LGA","BNA",123,764,18,30,"2013-04-22T22:00:00Z"
2013,4,22,1930,1845,45,2134,2030,64,"MQ",4517,"N713MQ","LGA","CRW",73,444,18,45,"2013-04-22T22:00:00Z"
2013,4,22,1936,1829,67,2135,2032,63,"US",297,"N551UW","JFK","CLT",95,541,18,29,"2013-04-22T22:00:00Z"
2013,4,22,1937,1800,97,2116,1937,99,"UA",1657,"N12218","LGA","ORD",112,733,18,0,"2013-04-22T22:00:00Z"
2013,4,22,1942,1817,85,2212,2045,87,"DL",926,"N314NB","EWR","ATL",114,746,18,17,"2013-04-22T22:00:00Z"
2013,4,22,1948,1800,108,2050,1944,66,"UA",269,"N813UA","EWR","ORD",105,719,18,0,"2013-04-22T22:00:00Z"
2013,4,22,1951,1700,171,2317,2015,182,"B6",15,"N298JB","JFK","FLL",171,1069,17,0,"2013-04-22T21:00:00Z"
2013,4,22,1954,1830,84,2133,2010,83,"MQ",4674,"N512MQ","LGA","CLE",61,419,18,30,"2013-04-22T22:00:00Z"
2013,4,22,1956,1755,121,2305,2103,122,"UA",535,"N505UA","JFK","LAX",337,2475,17,55,"2013-04-22T21:00:00Z"
2013,4,22,1957,1810,107,2222,2000,142,"MQ",4626,"N3AEMQ","LGA","CMH",77,479,18,10,"2013-04-22T22:00:00Z"
2013,4,22,2000,1850,70,2253,2136,77,"B6",527,"N594JB","EWR","MCO",150,937,18,50,"2013-04-22T22:00:00Z"
2013,4,22,2003,1859,64,2253,2122,91,"FL",645,"N927AT","LGA","ATL",120,762,18,59,"2013-04-22T22:00:00Z"
2013,4,22,2003,1850,73,2142,2035,67,"AA",359,"N592AA","LGA","ORD",113,733,18,50,"2013-04-22T22:00:00Z"
2013,4,22,2007,1740,147,2314,2036,158,"B6",9,"N589JB","JFK","MCO",151,944,17,40,"2013-04-22T21:00:00Z"
2013,4,22,2009,1645,204,2323,2004,199,"B6",139,"N203JB","JFK","RSW",166,1074,16,45,"2013-04-22T20:00:00Z"
2013,4,22,2014,1725,169,2309,2020,169,"AA",1901,"N3BGAA","JFK","IAH",201,1417,17,25,"2013-04-22T21:00:00Z"
2013,4,22,2015,1530,285,2135,1710,265,"9E",4178,"N8903A","JFK","ROC",47,264,15,30,"2013-04-22T19:00:00Z"
2013,4,22,2017,1820,117,2147,2000,107,"9E",4019,"N8914A","JFK","RIC",58,288,18,20,"2013-04-22T22:00:00Z"
2013,4,22,2019,1900,79,2222,2110,72,"EV",4295,"N48901","EWR","MCI",164,1092,19,0,"2013-04-22T23:00:00Z"
2013,4,22,2028,1900,88,2302,2134,88,"EV",4087,"N19966","EWR","ATL",122,746,19,0,"2013-04-22T23:00:00Z"
2013,4,22,2028,1710,198,2152,1915,157,"AA",1351,"N3JMAA","JFK","ORD",114,740,17,10,"2013-04-22T21:00:00Z"
2013,4,22,2028,1755,153,2347,2120,147,"AA",1611,"N3CCAA","LGA","MIA",158,1096,17,55,"2013-04-22T21:00:00Z"
2013,4,22,2031,1559,272,2308,1836,272,"US",35,"N542UW","JFK","PHX",302,2153,15,59,"2013-04-22T19:00:00Z"
2013,4,22,2036,1725,191,2357,2040,197,"AA",145,"N3JTAA","JFK","SAN",349,2446,17,25,"2013-04-22T21:00:00Z"
2013,4,22,2041,1915,86,2259,2111,108,"EV",5168,"N753EV","LGA","GSO",75,461,19,15,"2013-04-22T23:00:00Z"
2013,4,22,2041,1930,71,2353,2230,83,"AA",791,"N3BTAA","LGA","DFW",199,1389,19,30,"2013-04-22T23:00:00Z"
2013,4,22,2043,1700,223,2344,1955,229,"AA",257,"N3BYAA","JFK","LAS",327,2248,17,0,"2013-04-22T21:00:00Z"
2013,4,22,2043,1700,223,2214,1838,216,"UA",689,"N433UA","LGA","ORD",114,733,17,0,"2013-04-22T21:00:00Z"
2013,4,22,2044,1932,72,2218,2052,86,"EV",5769,"N833AS","LGA","IAD",48,229,19,32,"2013-04-22T23:00:00Z"
2013,4,22,2045,1815,150,2242,2031,131,"9E",3446,"N930XJ","EWR","MSP",152,1008,18,15,"2013-04-22T22:00:00Z"
2013,4,22,2047,1900,107,2309,2202,67,"UA",527,"N405UA","EWR","DFW",188,1372,19,0,"2013-04-22T23:00:00Z"
2013,4,22,2048,1935,73,2221,2113,68,"9E",4127,"N8631E","JFK","IAD",54,228,19,35,"2013-04-22T23:00:00Z"
2013,4,22,2050,1855,115,2230,2037,113,"EV",5222,"N712EV","LGA","BGR",61,378,18,55,"2013-04-22T22:00:00Z"
2013,4,22,2053,1825,148,2357,2149,128,"DL",1085,"N974DL","JFK","MIA",154,1089,18,25,"2013-04-22T22:00:00Z"
2013,4,22,2053,1755,178,2222,1930,172,"WN",3962,"N781WN","LGA","MDW",108,725,17,55,"2013-04-22T21:00:00Z"
2013,4,22,2056,1910,106,2301,2132,89,"9E",3367,"N924XJ","JFK","CVG",92,589,19,10,"2013-04-22T23:00:00Z"
2013,4,22,2059,1845,134,17,2217,120,"B6",171,"N607JB","JFK","SMF",342,2521,18,45,"2013-04-22T22:00:00Z"
2013,4,22,2102,1925,97,2229,2105,84,"WN",3135,"N707SA","LGA","MKE",106,738,19,25,"2013-04-22T23:00:00Z"
2013,4,22,2104,1940,84,2246,2130,76,"MQ",4423,"N822MQ","JFK","RDU",77,427,19,40,"2013-04-22T23:00:00Z"
2013,4,22,2107,1930,97,25,2235,110,"B6",21,"N187JB","JFK","TPA",152,1005,19,30,"2013-04-22T23:00:00Z"
2013,4,22,2107,2037,30,142,30,72,"UA",1244,"N35271","EWR","SJU",241,1608,20,37,"2013-04-23T00:00:00Z"
2013,4,22,2113,1950,83,47,2311,96,"DL",1854,"N989DL","LGA","FLL",163,1076,19,50,"2013-04-22T23:00:00Z"
2013,4,22,2120,1945,95,2305,2125,100,"AA",361,"N4XXAA","LGA","ORD",118,733,19,45,"2013-04-22T23:00:00Z"
2013,4,22,2120,1929,111,2324,2109,135,"MQ",4569,"N711MQ","LGA","RDU",76,431,19,29,"2013-04-22T23:00:00Z"
2013,4,22,2124,1925,119,36,2225,131,"DL",1485,"N966DL","LGA","MCO",145,950,19,25,"2013-04-22T23:00:00Z"
2013,4,22,2126,2014,72,2326,2218,68,"EV",3838,"N16571","EWR","CVG",96,569,20,14,"2013-04-23T00:00:00Z"
2013,4,22,2126,1935,111,2239,2100,99,"EV",4131,"N13958","EWR","RIC",57,277,19,35,"2013-04-22T23:00:00Z"
2013,4,22,2127,2000,87,10,2245,85,"DL",1147,"N972DL","LGA","ATL",115,762,20,0,"2013-04-23T00:00:00Z"
2013,4,22,2128,1900,148,51,2245,126,"B6",91,"N598JB","JFK","OAK",345,2576,19,0,"2013-04-22T23:00:00Z"
2013,4,22,2132,1945,107,54,2300,114,"AA",1709,"N3HAAA","LGA","MIA",156,1096,19,45,"2013-04-22T23:00:00Z"
2013,4,22,2133,1935,118,5,2159,126,"EV",4333,"N12175","EWR","TUL",179,1215,19,35,"2013-04-22T23:00:00Z"
2013,4,22,2133,1859,154,50,2230,140,"B6",87,"N623JB","JFK","SLC",280,1990,18,59,"2013-04-22T22:00:00Z"
2013,4,22,2142,2005,97,33,2311,82,"UA",373,"N408UA","EWR","AUS",202,1504,20,5,"2013-04-23T00:00:00Z"
2013,4,22,2144,2000,104,2309,2144,85,"B6",130,"N238JB","JFK","BUF",57,301,20,0,"2013-04-23T00:00:00Z"
2013,4,22,2146,1955,111,2240,2110,90,"AA",1762,"N3HDAA","JFK","BOS",33,187,19,55,"2013-04-22T23:00:00Z"
2013,4,22,2147,2000,107,2342,2202,100,"EV",4622,"N14902","EWR","GRR",93,605,20,0,"2013-04-23T00:00:00Z"
2013,4,22,2147,2000,107,21,2250,91,"UA",301,"N820UA","EWR","IAH",190,1400,20,0,"2013-04-23T00:00:00Z"
2013,4,22,2149,1945,124,104,2240,144,"B6",381,"N637JB","LGA","FLL",154,1076,19,45,"2013-04-22T23:00:00Z"
2013,4,22,2151,2005,106,2350,2200,110,"MQ",4555,"N738MQ","LGA","CMH",77,479,20,5,"2013-04-23T00:00:00Z"
2013,4,22,2157,1930,147,18,2159,139,"EV",5220,"N751EV","LGA","MCI",157,1107,19,30,"2013-04-22T23:00:00Z"
2013,4,22,2158,1930,148,2309,2101,128,"EV",3806,"N14920","EWR","BNA",111,748,19,30,"2013-04-22T23:00:00Z"
2013,4,22,2159,2100,59,146,32,74,"DL",2363,"N706TW","JFK","LAX",356,2475,21,0,"2013-04-23T01:00:00Z"
2013,4,22,2202,1915,167,101,2216,165,"B6",155,"N640JB","JFK","MCO",143,944,19,15,"2013-04-22T23:00:00Z"
2013,4,22,2204,1900,184,100,2211,169,"DL",2391,"N929DL","JFK","TPA",145,1005,19,0,"2013-04-22T23:00:00Z"
2013,4,22,2207,2000,127,5,2218,107,"EV",4642,"N18102","EWR","OMA",160,1134,20,0,"2013-04-23T00:00:00Z"
2013,4,22,2209,2000,129,4,2209,115,"EV",3826,"N12921","EWR","TYS",99,631,20,0,"2013-04-23T00:00:00Z"
2013,4,22,2211,2059,72,2324,2219,65,"UA",994,"N447UA","EWR","BOS",38,200,20,59,"2013-04-23T00:00:00Z"
2013,4,22,2212,1930,162,2357,2130,147,"EV",4543,"N11113","EWR","DSM",145,1017,19,30,"2013-04-22T23:00:00Z"
2013,4,22,2220,2100,80,30,2305,85,"EV",4293,"N13968","EWR","CHS",97,628,21,0,"2013-04-23T01:00:00Z"
2013,4,22,2224,2050,94,5,2229,96,"EV",4658,"N12967","EWR","GSO",74,445,20,50,"2013-04-23T00:00:00Z"
2013,4,22,2229,1845,224,29,2110,199,"9E",3403,"N906XJ","JFK","MCI",154,1113,18,45,"2013-04-22T22:00:00Z"
2013,4,22,2229,2055,94,2351,2230,81,"AA",371,"N487AA","LGA","ORD",112,733,20,55,"2013-04-23T00:00:00Z"
2013,4,22,2237,2025,132,213,2333,160,"UA",771,"N512UA","JFK","LAX",334,2475,20,25,"2013-04-23T00:00:00Z"
2013,4,22,2242,2100,102,138,2338,120,"B6",399,"N729JB","LGA","MCO",146,950,21,0,"2013-04-23T01:00:00Z"
2013,4,22,2246,2059,107,36,2256,100,"EV",4368,"N13955","EWR","DAY",89,533,20,59,"2013-04-23T00:00:00Z"
2013,4,22,2247,2115,92,50,2326,84,"EV",4682,"N22971","EWR","SDF",107,642,21,15,"2013-04-23T01:00:00Z"
2013,4,22,2249,2115,94,107,2353,74,"B6",97,"N796JB","JFK","DEN",235,1626,21,15,"2013-04-23T01:00:00Z"
2013,4,22,2250,2105,105,56,2305,111,"MQ",4573,"N725MQ","LGA","DTW",85,502,21,5,"2013-04-23T01:00:00Z"
2013,4,22,2251,1930,201,106,2146,200,"9E",3798,"N8946A","JFK","CLT",88,541,19,30,"2013-04-22T23:00:00Z"
2013,4,22,2252,2055,117,6,2225,101,"WN",1731,"N248WN","LGA","MDW",111,725,20,55,"2013-04-23T00:00:00Z"
2013,4,22,2304,2000,184,22,2138,164,"UA",695,"N830UA","LGA","ORD",110,733,20,0,"2013-04-23T00:00:00Z"
2013,4,22,2308,2106,122,142,2334,128,"EV",4631,"N16541","EWR","JAX",127,820,21,6,"2013-04-23T01:00:00Z"
2013,4,22,2318,2124,114,13,2243,90,"EV",4695,"N12924","EWR","MHT",36,209,21,24,"2013-04-23T01:00:00Z"
2013,4,22,2325,2130,115,49,2300,109,"MQ",4617,"N526MQ","LGA","RDU",73,431,21,30,"2013-04-23T01:00:00Z"
2013,4,22,2326,2129,117,207,17,110,"B6",199,"N633JB","JFK","LAS",318,2248,21,29,"2013-04-23T01:00:00Z"
2013,4,22,2329,2145,104,241,105,96,"AA",185,"N320AA","JFK","LAX",343,2475,21,45,"2013-04-23T01:00:00Z"
2013,4,22,2329,1939,230,242,2250,232,"UA",768,"N511UA","EWR","LAX",342,2454,19,39,"2013-04-22T23:00:00Z"
2013,4,22,2336,2045,171,218,2353,145,"B6",629,"N317JB","JFK","HOU",200,1428,20,45,"2013-04-23T00:00:00Z"
2013,4,22,2336,2000,216,316,2325,231,"VX",415,"N624VA","JFK","LAX",363,2475,20,0,"2013-04-23T00:00:00Z"
2013,4,22,2337,2120,137,118,2315,123,"EV",4700,"N16981","EWR","CLT",87,529,21,20,"2013-04-23T01:00:00Z"
2013,4,22,2344,2146,118,341,142,119,"B6",701,"N229JB","JFK","SJU",202,1598,21,46,"2013-04-23T01:00:00Z"
2013,4,22,2344,2119,145,207,9,118,"UA",568,"N497UA","EWR","IAH",188,1400,21,19,"2013-04-23T01:00:00Z"
2013,4,22,2345,2025,200,243,2337,186,"B6",801,"N506JB","JFK","FLL",154,1069,20,25,"2013-04-23T00:00:00Z"
2013,4,22,2350,2000,230,48,2117,211,"EV",3267,"N11544","EWR","PWM",46,284,20,0,"2013-04-23T00:00:00Z"
2013,4,22,2350,2130,140,104,2303,121,"B6",104,"N351JB","JFK","BUF",50,301,21,30,"2013-04-23T01:00:00Z"
2013,4,22,2352,2029,203,52,2203,169,"EV",3852,"N16911","EWR","BUF",46,282,20,29,"2013-04-23T00:00:00Z"
2013,4,23,4,2249,75,111,2359,72,"B6",22,"N348JB","JFK","SYR",47,209,22,49,"2013-04-24T02:00:00Z"
2013,4,23,5,2250,75,101,2358,63,"B6",1018,"N662JB","JFK","BOS",35,187,22,50,"2013-04-24T02:00:00Z"
2013,4,23,31,2055,216,136,2225,191,"WN",1731,"N917WN","LGA","MDW",115,725,20,55,"2013-04-24T00:00:00Z"
2013,4,23,33,2255,98,147,11,96,"B6",30,"N304JB","JFK","ROC",53,264,22,55,"2013-04-24T02:00:00Z"
2013,4,23,101,2130,211,325,16,189,"B6",383,"N516JB","LGA","FLL",133,1076,21,30,"2013-04-24T01:00:00Z"
2013,4,23,239,2359,160,627,339,168,"B6",727,"N588JB","JFK","BQN",195,1576,23,59,"2013-04-24T03:00:00Z"
2013,4,23,912,847,25,1156,1054,62,"EV",4548,"N12157","EWR","MCI",174,1092,8,47,"2013-04-23T12:00:00Z"
2013,4,23,927,910,17,1316,1158,78,"B6",517,"N613JB","EWR","MCO",134,937,9,10,"2013-04-23T13:00:00Z"
2013,4,23,1006,910,56,1237,1110,87,"MQ",4582,"N526MQ","LGA","CLT",86,544,9,10,"2013-04-23T13:00:00Z"
2013,4,23,1041,1000,41,1323,1220,63,"MQ",4654,"N530MQ","LGA","ATL",108,762,10,0,"2013-04-23T14:00:00Z"
2013,4,23,1055,959,56,1328,1221,67,"US",29,"N542UW","JFK","PHX",312,2153,9,59,"2013-04-23T13:00:00Z"
2013,4,23,1102,1000,62,1253,1138,75,"UA",673,"N830UA","LGA","ORD",120,733,10,0,"2013-04-23T14:00:00Z"
2013,4,23,1108,1000,68,1249,1115,94,"US",2169,"N737US","LGA","DCA",47,214,10,0,"2013-04-23T14:00:00Z"
2013,4,23,1111,955,76,1300,1110,110,"MQ",4670,"N512MQ","LGA","BNA",108,764,9,55,"2013-04-23T13:00:00Z"
2013,4,23,1113,959,74,1340,1200,100,"US",1277,"N763US","LGA","CLT",79,544,9,59,"2013-04-23T13:00:00Z"
2013,4,23,1120,1115,5,1438,1333,65,"UA",746,"N563UA","LGA","DEN",246,1620,11,15,"2013-04-23T15:00:00Z"
2013,4,23,1136,1004,92,1325,1130,115,"EV",5736,"N877AS","LGA","IAD",43,229,10,4,"2013-04-23T14:00:00Z"
2013,4,23,1143,1100,43,1334,1213,81,"US",2171,"N770UW","LGA","DCA",43,214,11,0,"2013-04-23T15:00:00Z"
2013,4,23,1203,1115,48,1401,1250,71,"WN",3421,"N940WN","LGA","BNA",111,764,11,15,"2013-04-23T15:00:00Z"
2013,4,23,1206,1110,56,1405,1235,90,"WN",137,"N203WN","LGA","MDW",114,725,11,10,"2013-04-23T15:00:00Z"
2013,4,23,1216,1135,41,1415,1255,80,"MQ",4661,"N504MQ","LGA","BNA",106,764,11,35,"2013-04-23T15:00:00Z"
2013,4,23,1218,1205,13,1541,1425,76,"MQ",4658,"N523MQ","LGA","ATL",109,762,12,5,"2013-04-23T16:00:00Z"
2013,4,23,1224,1000,144,1519,1311,128,"UA",1485,"N14237","EWR","FLL",154,1065,10,0,"2013-04-23T14:00:00Z"
2013,4,23,1236,1200,36,1435,1311,84,"US",2173,"N742PS","LGA","DCA",51,214,12,0,"2013-04-23T16:00:00Z"
2013,4,23,1255,1151,64,1548,1414,94,"FL",347,"N967AT","LGA","ATL",108,762,11,51,"2013-04-23T15:00:00Z"
2013,4,23,1256,1225,31,1523,1405,78,"AA",329,"N4YCAA","LGA","ORD",127,733,12,25,"2013-04-23T16:00:00Z"
2013,4,23,1312,1250,22,1656,1540,76,"AA",745,"N3EUAA","LGA","DFW",213,1389,12,50,"2013-04-23T16:00:00Z"
2013,4,23,1347,1325,22,1605,1500,65,"AA",331,"N528AA","LGA","ORD",128,733,13,25,"2013-04-23T17:00:00Z"
2013,4,23,1400,1245,75,1725,1525,120,"WN",2497,"N774SW","LGA","DEN",244,1620,12,45,"2013-04-23T16:00:00Z"
2013,4,23,1421,1340,41,1805,1644,81,"B6",83,"N760JB","JFK","SEA",336,2422,13,40,"2013-04-23T17:00:00Z"
2013,4,23,1421,1315,66,1739,1612,87,"B6",431,"N570JB","LGA","SRQ",147,1047,13,15,"2013-04-23T17:00:00Z"
2013,4,23,1427,1315,72,1559,1435,84,"MQ",3765,"N508MQ","EWR","ORD",125,719,13,15,"2013-04-23T17:00:00Z"
2013,4,23,1428,1315,73,1708,1538,90,"FL",348,"N607AT","LGA","ATL",109,762,13,15,"2013-04-23T17:00:00Z"
2013,4,23,1455,1329,86,1803,1618,105,"B6",1161,"N621JB","LGA","PBI",138,1035,13,29,"2013-04-23T17:00:00Z"
2013,4,23,1456,1340,76,1822,1643,99,"B6",377,"N516JB","LGA","FLL",153,1076,13,40,"2013-04-23T17:00:00Z"
2013,4,23,1504,1350,74,1733,1559,94,"EV",4267,"N11551","EWR","SAV",106,708,13,50,"2013-04-23T17:00:00Z"
2013,4,23,1504,1400,64,1702,1513,109,"US",2177,"N737US","LGA","DCA",48,214,14,0,"2013-04-23T18:00:00Z"
2013,4,23,1514,1430,44,1711,1601,70,"FL",721,"N924AT","LGA","CAK",63,397,14,30,"2013-04-23T18:00:00Z"
2013,4,23,1523,1329,114,1645,1436,129,"EV",4308,"N14125","EWR","PWM",48,284,13,29,"2013-04-23T17:00:00Z"
2013,4,23,1523,1415,68,1809,1610,119,"MQ",4588,"N528MQ","LGA","MSP",146,1020,14,15,"2013-04-23T18:00:00Z"
2013,4,23,1526,1350,96,1811,1607,124,"US",688,"N662AW","EWR","PHX",309,2133,13,50,"2013-04-23T17:00:00Z"
2013,4,23,1534,1453,41,1857,1751,66,"UA",752,"N451UA","LGA","IAH",209,1416,14,53,"2013-04-23T18:00:00Z"
2013,4,23,1602,1500,62,1748,1619,89,"US",2179,"N770UW","LGA","DCA",47,214,15,0,"2013-04-23T19:00:00Z"
2013,4,23,1608,1525,43,1819,1715,64,"MQ",4447,"N735MQ","LGA","RDU",73,431,15,25,"2013-04-23T19:00:00Z"
2013,4,23,1610,1430,100,1805,1629,96,"EV",4975,"N371CA","EWR","MSP",159,1008,14,30,"2013-04-23T18:00:00Z"
2013,4,23,1610,1459,71,1826,1718,68,"B6",1275,"N216JB","JFK","CHS",94,636,14,59,"2013-04-23T18:00:00Z"
2013,4,23,1612,1415,117,1818,1633,105,"DL",935,"N303DQ","EWR","ATL",107,746,14,15,"2013-04-23T18:00:00Z"
2013,4,23,1614,1455,79,1811,1640,91,"MQ",4172,"N699MQ","JFK","CLE",75,425,14,55,"2013-04-23T18:00:00Z"
2013,4,23,1623,1440,103,1814,1605,129,"EV",5745,"N830AS","LGA","IAD",53,229,14,40,"2013-04-23T18:00:00Z"
2013,4,23,1626,1511,75,1819,1705,74,"EV",4326,"N13908","EWR","CLT",76,529,15,11,"2013-04-23T19:00:00Z"
2013,4,23,1629,1430,119,1819,1626,113,"EV",4157,"N27200","EWR","CHS",92,628,14,30,"2013-04-23T18:00:00Z"
2013,4,23,1635,1440,115,1848,1630,138,"MQ",4429,"N722MQ","LGA","CMH",75,479,14,40,"2013-04-23T18:00:00Z"
2013,4,23,1636,1345,171,1835,1546,169,"EV",4193,"N24128","EWR","MSP",161,1008,13,45,"2013-04-23T17:00:00Z"
2013,4,23,1638,1559,39,1937,1836,61,"US",35,"N521UW","JFK","PHX",313,2153,15,59,"2013-04-23T19:00:00Z"
2013,4,23,1639,1403,156,1825,1524,181,"EV",4171,"N16147","EWR","MSN",121,799,14,3,"2013-04-23T18:00:00Z"
2013,4,23,1640,1444,116,1944,1735,129,"B6",393,"N658JB","LGA","MCO",129,950,14,44,"2013-04-23T18:00:00Z"
2013,4,23,1705,1600,65,1855,1720,95,"AA",854,"N3GCAA","JFK","BOS",62,187,16,0,"2013-04-23T20:00:00Z"
2013,4,23,1713,1600,73,2012,1901,71,"B6",369,"N804JB","LGA","PBI",136,1035,16,0,"2013-04-23T20:00:00Z"
2013,4,23,1715,1603,72,1929,1818,71,"EV",4328,"N16911","EWR","MSY",171,1167,16,3,"2013-04-23T20:00:00Z"
2013,4,23,1716,1450,146,1855,1630,145,"EV",4596,"N19966","EWR","STL",144,872,14,50,"2013-04-23T18:00:00Z"
